Animal,Corte,Grupo,Region,Foreground.pixels.by.hull.area,Hull.Area,Diameter.of.Bounding.Circle,Mean.Radius,Cell.Area,Cell.Perimeter,Solidity,Round,Circularity,Hull.void.area,Branches,Junctions,End.point.voxels,Triple.points,Quadruple.points,Average.branch.length,Maximum.branch.length,D,Lacunarity
CS4,4,CS,CA3,0.4031,3173,87.6641,36.8494,1279,364.174,0.387,0.603,0.121,1894,14,6,9,5,1,13.78,39.79,434,1203
CS4,4,CS,CA3,0.5269,1059,48.2616,21.246,558,228.25,0.489,0.554,0.135,501,15,7,8,6,1,8.98,17.721,648,920
CS4,4,CS,CA3,0.5292,1457,62.936,29.1025,771,213.179,0.493,0.447,0.213,686,9,4,6,4,0,11.925,46.042,167,1468
CS4,4,CS,CA3,0.6832,966,49.98,21.7208,660,167.48,0.631,0.39,0.296,306,7,3,5,3,0,11.298,25.556,559,741
CS4,4,CS,CA3,0.6693,1007,53.1507,21.5037,674,170.409,0.62,0.475,0.292,333,5,2,4,2,0,16.217,26.142,410,694
CS4,4,CS,CA3,0.684,864,43.382,18.229,591,165.48,0.631,0.576,0.271,273,11,5,7,5,0,9.311,13.657,758,1050
CS4,4,CS,CA3,0.4866,4400,100.2098,43.2071,2141,583.595,0.469,0.54,0.079,2259,44,21,20,18,1,9.775,20.728,910,1527
CS4,4,CS,CA3,0.4752,1290,59.6154,26.3577,613,214.735,0.444,0.548,0.167,677,10,4,7,3,1,12.674,28.728,223,1634
CS4,4,CS,CA3,0.3982,4766,147.4924,57.335,1898,562.24,0.382,0.308,0.075,2868,24,12,12,12,0,13.16,35.799,269,1351
CS4,4,CS,CA3,0.4547,3833,92.7251,42.211,1743,473.127,0.437,0.683,0.098,2090,25,11,14,8,3,11.906,36.385,585,1626
CS4,4,CS,CA3,0.5844,2257,101.6071,40.3131,1319,300.333,0.554,0.212,0.184,938,10,4,7,3,1,17.205,42.385,1122,475
CS4,4,CS,CA3,0.5009,1130,53.9837,25.23,566,210.007,0.462,0.503,0.161,564,11,5,7,5,0,9.205,19.071,350,596
CS4,4,CS,CA3,0.477,3843,95.3362,43.3666,1833,513.897,0.459,0.474,0.087,2010,27,13,15,13,0,11.557,23.142,1241,1097
CS4,4,CS,CA3,0.4817,4517,98.7709,46.734,2176,605.879,0.464,0.519,0.074,2341,30,15,11,11,4,13.341,33.314,841,1689
CS4,4,CS,CA3,0.6332,728,46.2277,20.8567,461,145.782,0.576,0.473,0.273,267,5,2,4,2,0,15.568,30.556,318,1173
CS4,1,CS,GD,0.5839,2175,73.8783,30.4364,1270,330.86,0.555,0.778,0.146,905,19,9,8,6,3,10.681,23.799,863,1283
CS4,1,CS,GD,1.0172,465,31.0644,13.2038,473,85.74,0.92,0.709,0.809,-8,1,0,2,0,0,14.657,14.657,1417,148
CS4,1,CS,GD,0.5361,1468,62.3762,27.3778,787,242.149,0.501,0.5,0.169,681,9,4,6,4,0,15.304,29.728,291,1616
CS4,1,CS,GD,0.5621,1619,66.1996,28.6013,910,258.392,0.528,0.554,0.171,709,11,5,7,5,0,13.682,26.314,693,1344
CS4,1,CS,GD,1.0441,522,28.6908,13.3602,545,87.497,0.943,0.907,0.895,-23,1,0,2,0,0,13.899,13.899,1372,126
CS4,1,CS,GD,1.0268,559,31.7805,14.2419,574,92.912,0.932,0.733,0.836,-15,3,1,3,1,0,5.633,9.657,1605,88
CS4,1,CS,GD,0.9744,625,37.2156,16.2085,609,102.569,0.887,0.706,0.727,16,3,1,3,1,0,9.357,20.828,1223,178
CS4,1,CS,GD,1.015,534,29.2566,13.4001,542,91.497,0.923,0.943,0.814,-8,1,0,2,0,0,14.485,14.485,1244,229
CS4,1,CS,GD,0.3673,4533,121.8385,57.0232,1665,477.127,0.351,0.399,0.092,2868,28,14,12,10,3,11.382,50.456,86,1790
CS4,1,CS,GD,0.51,2704,100.5784,40.2164,1379,306.09,0.483,0.279,0.185,1325,8,3,6,2,1,19.753,88.184,121,1739
CS4,1,CS,GD,0.6009,4427,91.3116,40.3193,2660,697.377,0.58,0.809,0.069,1767,44,21,18,15,5,11.353,33.213,1603,672
CS4,1,CS,GD,0.505,5232,106.1293,44.8473,2642,743.862,0.488,0.642,0.06,2590,51,25,23,21,4,10.595,23.476,1242,1728
CS4,1,CS,GD,0.6078,1869,62.244,28.8936,1136,274.191,0.575,0.566,0.19,733,8,3,6,2,1,18.98,39.042,875,1260
CS4,1,CS,GD,0.685,2327,74.0945,30.453,1594,290.777,0.656,0.512,0.237,733,14,6,9,5,1,13.791,26.314,1429,491
CS4,1,CS,GD,0.7258,2465,101.7693,45.0912,1789,280.392,0.685,0.209,0.286,676,8,4,4,4,0,17.976,65.527,1294,352
CS4,2,CS,GD,0.5016,4019,91.3947,43.0472,2016,561.796,0.482,0.7,0.08,2003,31,15,15,13,2,11.375,35.556,1003,1334
CS4,2,CS,GD,0.7568,1106,63.1269,24.6837,837,252.35,0.701,0.331,0.165,269,10,3,8,1,1,13.267,43.728,1536,46
CS4,2,CS,GD,0.448,4973,99.2173,45.8223,2228,817.117,0.432,0.684,0.042,2745,49,24,22,21,2,10.74,22.243,1214,1533
CS4,2,CS,GD,0.7685,1801,72.5603,29.6185,1384,242.392,0.721,0.476,0.296,417,13,6,8,6,0,11.989,21.485,1453,635
CS4,2,CS,GD,0.5795,2673,80.0623,36.9428,1549,350.517,0.553,0.512,0.158,1124,20,10,10,10,0,11.036,30.627,885,1228
CS4,2,CS,GD,0.5789,2408,87.3893,37.1375,1394,387.103,0.547,0.387,0.117,1014,25,12,12,10,2,10.457,31.799,519,1567
CS4,2,CS,GD,0.4715,3120,96.7471,38.9853,1471,398.416,0.45,0.444,0.116,1649,15,7,9,7,0,14.34,44.385,574,1207
CS4,2,CS,GD,0.4804,4771,95.7058,44.377,2292,643.477,0.465,0.967,0.07,2479,45,23,16,18,5,10.836,36.456,1192,1691
CS4,2,CS,GD,0.4625,4283,101.8409,48.3144,1981,527.311,0.444,0.655,0.09,2302,35,18,14,16,2,10.188,22.071,707,1272
CS4,2,CS,GD,0.7427,1034,41.8957,19.267,768,225.463,0.693,0.883,0.19,266,14,6,8,5,0,11.125,36.728,1524,682
CS4,2,CS,GD,0.6182,1273,53.9476,25.1148,787,256.978,0.58,0.448,0.15,486,16,8,7,7,1,9.269,18.657,1471,344
CS4,2,CS,GD,0.5327,2159,61.7625,29.8167,1150,309.404,0.506,0.721,0.151,1009,20,9,11,8,0,10.303,19.314,1107,1080
CS4,2,CS,GD,0.8821,1527,57.6112,26.7854,1347,175.48,0.829,0.547,0.55,180,5,2,4,2,0,18.685,27.071,1645,273
CS4,2,CS,GD,0.755,1155,44.7528,20.9503,872,179.966,0.705,0.803,0.338,283,7,3,5,3,0,14.43,26.657,1101,782
CS4,2,CS,GD,0.8023,1128,55.39,24.3675,905,171.823,0.748,0.528,0.385,223,5,2,4,2,0,15.651,30.971,1454,482
CS4,3,CS,GD,0.7357,1029,44.6948,20.357,757,183.38,0.685,0.658,0.283,272,9,4,6,4,0,10.304,36.799,1148,587
CS4,3,CS,GD,0.6734,1427,56.3649,24.0859,961,239.806,0.635,0.913,0.21,466,9,4,6,4,0,12.979,22.142,1117,1022
CS4,3,CS,GD,0.804,495,33.9559,14.9443,398,114.61,0.725,0.458,0.381,97,6,2,5,1,1,10.433,29.556,1318,345
CS4,3,CS,GD,0.8291,351,25.0102,11.331,291,96.811,0.743,0.808,0.39,60,7,3,5,3,0,6.769,11.243,1088,300
CS4,3,CS,GD,0.6648,1957,64.6506,29.669,1301,289.019,0.628,0.67,0.196,656,14,7,7,7,0,12.007,22.314,1146,996
CS4,3,CS,GD,0.4055,3642,99.8098,42.8818,1477,448.014,0.39,0.685,0.092,2165,20,9,12,8,1,12.681,33.385,426,1662
CS4,3,CS,GD,0.5916,813,56.8243,23.0301,481,161.823,0.538,0.321,0.231,332,7,3,5,3,0,11.479,25.728,138,898
CS4,3,CS,GD,0.5579,1002,49.7575,23.2348,559,171.823,0.513,0.366,0.238,443,7,3,5,3,0,12.036,29.385,286,1132
CS4,3,CS,GD,0.7773,1428,61.8142,26.0948,1110,184.066,0.727,0.499,0.412,318,5,2,4,2,0,19.168,43.971,1225,577
CS4,3,CS,GD,0.5324,3075,77.5973,36.0001,1637,424.6,0.508,0.581,0.114,1438,22,10,12,8,2,12.561,34.485,965,1430
CS4,3,CS,GD,0.6159,1518,62.1691,28.3577,935,218.392,0.577,0.512,0.246,583,7,3,5,3,0,16.653,43.87,721,1075
CS4,3,CS,GD,0.5636,7521,108.9867,52.8817,4239,1069.935,0.549,0.963,0.047,3282,83,44,26,36,8,10.384,24.485,1562,1553
CS4,3,CS,GD,0.4705,7350,177.0226,75.8565,3458,1061.55,0.455,0.273,0.039,3892,72,37,29,33,4,9.869,43.284,1283,804
CS4,3,CS,GD,0.6946,632,41.6773,18.5078,439,147.723,0.626,0.435,0.253,193,6,2,4,1,0,16.438,32.385,517,1125
CS4,3,CS,GD,0.5911,2492,75.3397,33.6774,1473,414.701,0.565,0.609,0.108,1019,23,11,13,11,0,10.586,29.385,1407,724
CS4,4,CS,GD,0.7433,1009,49.6629,20.8254,750,189.622,0.69,0.491,0.262,259,15,7,8,6,1,8.072,19.071,1583,268
CS4,4,CS,GD,0.9704,371,31.6228,12.5737,360,89.054,0.851,0.453,0.57,11,5,2,4,2,0,9.077,13.071,1067,259
CS4,4,CS,GD,1.009,670,33.3788,15.509,676,101.054,0.929,0.784,0.832,-6,3,1,3,1,0,5.552,6.828,1498,100
CS4,4,CS,GD,0.445,2546,83.006,36.5394,1133,342.09,0.423,0.464,0.122,1413,13,6,8,6,0,14.567,32.385,169,1563
CS4,4,CS,GD,0.4716,3762,84.6649,40.686,1774,538.34,0.453,0.854,0.077,1988,28,14,12,12,2,12.535,28.162,836,1676
CS4,4,CS,GD,0.7409,1104,56.8595,22.9001,818,221.078,0.686,0.584,0.21,286,13,5,9,3,2,9.767,17.899,1249,592
CS4,4,CS,GD,0.9606,558,32.9848,13.9888,536,96.711,0.87,0.752,0.72,22,7,3,5,3,0,8.149,10.414,1347,310
CS4,4,CS,GD,0.9737,1063,50.9902,20.4195,1035,144.267,0.907,0.594,0.625,28,6,2,5,1,1,15.288,22.307,1640,125
CS4,4,CS,GD,0.8288,666,37.2156,16.6189,552,119.983,0.758,0.747,0.482,114,7,3,4,2,1,7.518,19.071,1191,294
CS4,4,CS,GD,0.5506,2686,82.1523,37.0156,1479,387.973,0.524,0.364,0.123,1207,19,9,9,7,2,13.099,25.971,1093,838
CS4,4,CS,GD,0.5766,1835,78.7718,30.7714,1058,324.475,0.544,0.361,0.126,777,18,8,11,7,1,10.505,26.314,1133,536
CS4,4,CS,GD,0.4467,2232,82.232,36.7024,997,308.375,0.422,0.371,0.132,1235,17,8,10,8,0,10.257,32.314,285,1616
CS4,4,CS,GD,0.7187,1717,62.6817,26.1494,1234,215.865,0.68,0.727,0.333,483,11,4,8,2,2,13.813,28.142,1231,843
CS4,4,CS,GD,0.6317,2862,100.2974,39.1982,1808,415.872,0.604,0.283,0.131,1054,29,14,14,12,2,9.748,20.071,1561,586
CS4,4,CS,GD,0.5128,4988,113.3578,50.1997,2558,720.146,0.495,0.503,0.062,2430,51,24,26,20,4,9.615,19.728,1400,1064
CS5,1,CS,CA1,0.6491,3212,102.6109,41.6632,2085,443.671,0.62,0.348,0.133,1127,22,9,14,6,3,13.57,29.142,1495,790
CS5,1,CS,CA1,0.8161,870,49.98,20.7996,710,140.368,0.754,0.356,0.453,160,3,1,3,1,0,18.266,37.556,1099,238
CS5,1,CS,CA1,0.5026,2662,78.0703,36.0329,1338,444.642,0.48,0.537,0.085,1324,26,11,16,8,3,10.789,31.385,1146,1172
CS5,1,CS,CA1,0.4505,4395,91.0884,42.3774,1980,499.026,0.435,0.668,0.1,2415,28,13,16,12,1,11.551,30.485,575,1601
CS5,1,CS,CA1,0.9973,1100,58.1808,23.0744,1097,143.196,0.927,0.42,0.672,3,3,1,3,1,0,17.899,45.87,1469,115
CS5,1,CS,CA1,0.7051,1828,76.8505,30.4124,1289,299.889,0.664,0.44,0.18,539,14,6,9,5,1,12.803,28.385,1352,864
CS5,1,CS,CA1,0.4602,2301,84.1546,36.4331,1059,378.902,0.435,0.386,0.093,1242,22,10,11,7,3,10.195,25.142,320,1063
CS5,1,CS,CA1,0.3767,5899,117.1068,50.7475,2222,635.536,0.364,0.741,0.069,3677,26,12,15,11,1,12.839,33.721,376,1587
CS5,1,CS,CA1,0.8371,448,29.291,13.2708,375,99.64,0.752,0.643,0.475,73,5,2,4,2,0,9.691,15.899,1584,452
CS5,1,CS,CA1,0.651,891,45.6947,21.0399,580,164.652,0.602,0.559,0.269,311,9,4,6,4,0,9.549,20.142,419,706
CS5,1,CS,CA1,0.6374,604,44.643,20.0669,385,130.368,0.576,0.369,0.285,219,5,2,4,2,0,12.408,20.071,280,779
