Animal,Corte,Grupo,Region,Branches,Junctions,End.point.voxels,Juncction.voxels,Slab.voxels,Average.branch.length,Triple.points,Quadruple.points,Maximum.branch.length
CL1,2,CL,CA3,46,21,25,76,337,11.036,17,4,28.728
CL1,2,CL,CA3,9,4,5,17,98,15.211,3,1,22.657
CL1,2,CL,CA3,24,11,12,43,173,11.323,8,3,22.728
CL1,2,CL,CA3,1,0,2,0,18,23.971,0,0,23.971
CL1,2,CL,CA3,7,3,5,9,72,14.51,3,0,38.971
CL1,2,CL,CA3,7,3,5,8,105,19.614,3,0,31.142
CL1,2,CL,CA3,3,1,3,4,52,22.728,1,0,27.799
CL1,2,CL,CA3,11,5,7,13,127,15.344,5,0,31.899
CL1,3,CL,CA3,14,6,9,23,122,12.98,5,1,31.042
CL1,3,CL,CA3,13,6,7,20,84,9.99,5,1,19.136
CL1,3,CL,CA3,16,7,10,28,127,12.235,6,1,27.728
CL1,3,CL,CA3,3,1,3,3,15,7.771,1,0,12.485
CL1,3,CL,CA3,12,5,8,19,85,11.433,4,1,30.971
CL1,3,CL,CA3,13,6,8,20,115,12.516,6,0,37.556
CL1,3,CL,CA3,5,1,5,11,49,15.491,0,0,20.505
CL1,3,CL,CA3,1,0,2,0,34,41.213,0,0,41.213
CL1,3,CL,CA3,5,2,4,5,44,11.891,2,0,26.728
CL1,3,CL,CA3,6,2,5,10,57,14.07,1,1,32.799
CL1,3,CL,CA3,5,2,4,4,56,14.505,2,0,22.071
CL1,3,CL,CA3,5,2,4,8,46,12.988,2,0,29.971
CL1,3,CL,CA3,22,10,12,38,174,12.075,8,2,51.113
CL1,3,CL,CA3,47,25,18,79,267,9.106,24,1,37.213
CL1,3,CL,CA3,21,9,13,33,142,10.321,7,2,23.314
CL1,4,CL,CA3,13,6,8,14,75,8.755,6,0,17.485
CL1,4,CL,CA3,18,9,9,30,151,12.673,9,0,38.627
CL1,4,CL,CA3,33,15,19,51,172,8.633,13,2,25.728
CL1,4,CL,CA3,30,13,18,48,227,11.429,10,3,32.314
CL1,4,CL,CA3,15,7,8,23,152,14.629,6,1,42.113
CL1,4,CL,CA3,21,9,13,36,163,11.773,8,0,25.728
CL1,4,CL,CA3,22,10,12,40,109,8.66,8,2,27.314
CL1,4,CL,CA3,8,3,6,11,69,12.351,2,1,32.556
CL1,4,CL,CA3,19,8,12,25,141,10.997,6,2,25.971
CL1,4,CL,CA3,44,21,19,85,329,11.445,15,6,33.971
CL1,4,CL,CA3,28,13,15,49,214,11.666,11,2,27.071
CL1,4,CL,CA3,16,7,10,24,148,13.286,6,1,61.284
CL1,4,CL,CA3,40,20,18,73,244,9.835,18,2,26.728
CL1,4,CL,CA3,3,1,3,4,46,19.681,1,0,25.485
CL1,4,CL,CA3,5,2,4,7,49,13.457,2,0,29.556
CL1,1,CL,GD,14,6,7,27,97,11.18,4,1,25.728
CL1,1,CL,GD,17,7,10,29,131,11.769,5,1,27.55
CL1,1,CL,GD,5,2,4,8,65,17.071,2,0,31.971
CL1,1,CL,GD,1,0,2,0,21,25.314,0,0,25.314
CL1,1,CL,GD,26,12,14,46,145,9.289,10,2,23.314
CL1,1,CL,GD,3,1,2,2,40,15.3,0,1,32.485
CL1,1,CL,GD,7,3,5,11,58,12.002,3,0,18.314
CL1,1,CL,GD,3,1,3,4,36,16.209,1,0,28.971
CL1,1,CL,GD,19,9,11,30,132,10.513,9,0,31.314
CL1,1,CL,GD,21,11,8,40,181,12.601,10,1,34.556
CL1,1,CL,GD,13,6,8,19,108,11.933,6,0,25.556
CL1,1,CL,GD,15,6,10,26,171,15.878,4,2,31.556
CL1,1,CL,GD,8,3,6,14,77,14.287,2,1,33.213
CL1,1,CL,GD,13,6,8,22,83,9.654,6,0,18.485
CL1,1,CL,GD,10,5,5,15,116,15.844,5,0,53.87
CL1,2,CL,GD,11,4,8,15,94,11.675,2,2,37.657
CL1,2,CL,GD,21,10,12,34,148,10.681,10,0,31.556
CL1,2,CL,GD,62,31,25,113,341,9.242,26,4,20.314
CL1,2,CL,GD,11,5,7,12,93,11.936,5,0,30.556
CL1,2,CL,GD,3,1,3,1,80,32.913,1,0,50.284
CL1,2,CL,GD,28,14,12,46,191,10.554,13,0,21.728
CL1,2,CL,GD,11,4,8,18,99,13.169,2,2,41.556
CL1,2,CL,GD,1,0,2,0,29,36.213,0,0,36.213
CL1,2,CL,GD,13,5,9,19,95,10.868,3,2,24.971
CL1,2,CL,GD,21,10,11,30,185,12.517,9,1,38.799
CL1,2,CL,GD,18,8,9,30,119,10.784,5,3,31.719
CL1,2,CL,GD,5,2,4,7,81,20.237,2,0,47.385
CL1,2,CL,GD,3,1,3,4,28,13.761,1,0,29.213
CL1,2,CL,GD,14,6,8,20,99,10.765,4,2,22.728
CL1,2,CL,GD,3,1,3,4,47,21.061,1,0,36.627
CL1,3,CL,GD,16,8,8,26,138,12.485,8,0,44.627
CL1,3,CL,GD,31,14,18,48,200,9.982,12,2,25.314
CL1,3,CL,GD,22,11,9,44,126,9.445,9,2,22.899
CL1,3,CL,GD,25,11,14,35,120,8.024,9,1,21.142
CL1,3,CL,GD,19,8,12,35,159,12.507,7,0,30.899
CL1,3,CL,GD,13,5,9,19,88,10.425,3,2,19.071
CL1,3,CL,GD,11,5,7,16,61,8.547,5,0,15.071
CL1,3,CL,GD,16,8,8,25,150,12.887,8,0,29.971
CL1,3,CL,GD,34,17,15,60,174,8.832,15,2,20.142
CL1,3,CL,GD,29,15,11,51,191,9.949,13,2,28.485
CL1,3,CL,GD,16,7,10,27,123,11.386,6,1,30.213
CL1,3,CL,GD,12,5,8,20,68,9.041,4,1,21.899
CL1,3,CL,GD,13,6,7,21,117,13.136,5,1,27.556
CL1,3,CL,GD,11,5,6,16,78,10.506,4,1,49.456
CL1,3,CL,GD,5,2,4,4,112,27.942,2,0,65.698
CL1,4,CL,GD,21,9,12,34,135,10.222,6,3,24.062
CL1,4,CL,GD,25,12,11,39,163,10.405,9,3,25.476
CL1,4,CL,GD,11,5,7,16,101,12.914,5,0,28.071
CL1,4,CL,GD,3,1,3,4,29,13.324,1,0,20.899
CL1,4,CL,GD,5,2,4,7,57,15.968,2,0,52.941
CL1,4,CL,GD,26,13,12,42,159,9.473,12,1,25.071
CL1,4,CL,GD,3,1,3,3,48,20.428,1,0,28.314
CL1,4,CL,GD,18,7,12,24,104,9.308,5,1,26.485
CL1,4,CL,GD,27,14,10,48,163,9.624,12,2,18.485
CL1,4,CL,GD,11,4,8,17,95,12.542,2,2,33.476
CL1,4,CL,GD,9,4,6,12,65,10.814,4,0,13.485
CL1,4,CL,GD,17,8,9,27,137,11.936,7,1,21.314
CL1,4,CL,GD,7,3,5,7,47,10.002,3,0,15.071
CL1,4,CL,GD,16,8,7,30,118,11.163,7,1,24.485
CL1,4,CL,GD,25,12,12,38,187,11.08,11,0,26.314
CL2,1,CL,CA1,20,9,12,28,155,11.194,8,1,34.556
CL2,1,CL,CA1,6,2,5,10,96,21.647,1,1,33.627
CL2,1,CL,CA1,5,2,4,7,56,15.768,2,0,35.042
CL2,1,CL,CA1,31,16,12,45,270,12.437,15,0,43.728
CL2,1,CL,CA1,5,2,4,7,53,15.002,2,0,27.142
CL2,1,CL,CA1,11,5,7,11,80,9.948,5,0,26.657
CL2,1,CL,CA1,10,4,7,17,85,12.595,3,1,36.627
CL2,1,CL,CA1,10,4,7,16,119,16.501,3,1,35.971
CL2,1,CL,CA1,14,6,9,24,148,14.78,5,1,51.627
CL2,1,CL,CA1,40,19,20,65,275,10.68,16,3,32.87
CL2,1,CL,CA1,15,6,10,24,179,16.584,4,2,31.314
CL2,1,CL,CA1,21,10,11,38,136,10.298,9,1,19.314
CL2,1,CL,CA1,37,17,20,62,225,9.584,14,3,28.728
CL2,1,CL,CA1,23,11,12,35,175,11.236,10,1,28.142
CL2,1,CL,CA1,21,9,13,33,130,9.793,7,2,19.314
CL2,2,CL,CA1,5,2,4,6,101,26.639,2,0,43.527
CL2,2,CL,CA1,1,0,2,0,34,41.213,0,0,41.213
CL2,2,CL,CA1,1,0,2,0,40,45.971,0,0,45.971
CL2,2,CL,CA1,24,11,12,41,186,11.677,8,3,32.627
CL2,2,CL,CA1,3,1,3,4,48,20.209,1,0,43.142
CL2,2,CL,CA1,12,5,7,19,200,21.539,3,2,66.598
CL2,2,CL,CA1,18,9,8,29,100,8.877,8,1,16.899
CL2,2,CL,CA1,23,10,14,42,199,12.676,8,2,27.314
CL2,2,CL,CA1,7,3,5,10,49,10.775,3,0,23.314
CL2,2,CL,CA1,9,3,7,14,44,8.379,2,0,19.071
CL2,2,CL,CA1,12,5,8,19,104,12.941,4,1,21.657
CL2,2,CL,CA1,13,6,7,16,128,13.449,5,1,26.314
CL2,2,CL,CA1,13,6,8,21,77,9.606,6,0,19.899
CL2,2,CL,CA1,19,9,10,31,128,10.513,8,1,25.304
CL2,2,CL,CA1,15,7,9,22,117,11.319,7,0,31.799
CL2,3,CL,CA1,5,2,4,5,76,20.328,2,0,34.042
CL2,3,CL,CA1,6,3,3,8,83,17.985,3,0,32.213
CL2,3,CL,CA1,9,4,5,16,107,16.975,3,1,34.971
CL2,3,CL,CA1,10,4,6,20,99,14.975,3,0,32.899
CL2,3,CL,CA1,25,12,14,39,170,10.407,12,0,22.899
CL2,3,CL,CA1,55,25,30,81,346,9.736,20,5,26.142
CL2,3,CL,CA1,3,1,3,4,45,20.59,1,0,25.728
CL2,3,CL,CA1,1,0,2,0,44,50.385,0,0,50.385
CL2,3,CL,CA1,5,2,4,7,66,17.32,2,0,36.142
CL2,3,CL,CA1,9,4,6,12,47,8.676,4,0,13.899
CL2,3,CL,CA1,3,1,3,1,39,16.347,1,0,26.142
CL2,3,CL,CA1,18,8,10,31,200,15.406,6,2,43.142
CL2,3,CL,CA1,6,2,4,11,86,21.029,1,0,40.627
CL2,3,CL,CA1,27,13,14,42,189,10.452,12,1,36.042
CL2,3,CL,CA1,6,2,5,9,46,11.213,1,1,22.899
CL2,4,CL,CA1,14,6,8,21,124,13.09,4,2,29.799
CL2,4,CL,CA1,10,5,5,12,97,13.264,5,0,19.899
CL2,4,CL,CA1,1,0,2,0,31,40.284,0,0,40.284
CL2,4,CL,CA1,9,4,6,15,85,13.773,4,0,24.799
CL2,4,CL,CA1,11,5,7,14,91,11.597,5,0,29.971
CL2,4,CL,CA1,23,11,11,36,183,12.099,9,2,28.042
CL2,4,CL,CA1,20,8,13,34,108,9.269,6,1,21.556
CL2,4,CL,CA1,14,7,7,23,146,14.943,7,0,32.042
CL2,4,CL,CA1,33,16,16,53,212,9.901,14,2,43.385
CL2,4,CL,CA1,17,8,10,30,138,12.044,8,0,34.071
CL2,4,CL,CA1,17,8,8,31,149,13.048,7,0,28.547
CL2,4,CL,CA1,10,5,5,13,85,11.957,5,0,16.071
CL2,4,CL,CA1,40,19,21,59,221,8.879,17,2,22.314
CL2,4,CL,CA1,13,6,8,20,81,9.792,6,0,18.657
CL2,4,CL,CA1,9,4,6,11,110,16.282,4,0,28.314
CL2,1,CL,CA3,35,17,16,60,237,10.579,14,3,31.799
CL2,1,CL,CA3,3,1,3,3,27,12.185,1,0,21.485
CL2,1,CL,CA3,9,4,6,6,92,13.7,4,0,38.456
CL2,1,CL,CA3,9,4,6,14,96,15.217,4,0,41.042
CL2,1,CL,CA3,7,3,5,13,93,17.473,1,1,40.899
CL2,1,CL,CA3,5,2,4,8,22,7.643,2,0,13.243
CL2,1,CL,CA3,18,9,7,31,94,8.696,7,2,21.899
CL2,1,CL,CA3,1,0,2,0,26,31.971,0,0,31.971
CL2,1,CL,CA3,5,2,4,6,88,22.134,2,0,53.456
CL2,1,CL,CA3,5,2,4,7,58,15.92,2,0,23.071
CL2,1,CL,CA3,13,6,8,19,90,10.484,6,0,23.314
CL2,1,CL,CA3,3,1,3,1,58,24.614,1,0,62.184
CL2,1,CL,CA3,7,3,5,6,73,13.987,3,0,23.314
CL2,1,CL,CA3,3,1,3,3,36,17.671,1,0,25.799
CL2,1,CL,CA3,3,1,3,3,40,17.623,1,0,25.728
CL2,2,CL,CA3,25,11,13,40,143,9.544,8,2,20.071
CL2,2,CL,CA3,41,20,17,67,255,9.784,15,5,30.971
CL2,2,CL,CA3,39,19,19,70,271,10.599,17,2,25.899
CL2,2,CL,CA3,9,4,6,13,127,18.78,4,0,49.284
CL2,2,CL,CA3,28,13,16,43,197,10.713,12,1,25.728
CL2,2,CL,CA3,43,20,23,64,300,10.5,17,3,39.627
CL2,2,CL,CA3,9,4,6,11,90,13.324,4,0,36.142
CL2,2,CL,CA3,19,9,10,31,110,9.411,8,1,22.728
CL2,2,CL,CA3,37,17,19,56,257,10.409,13,4,55.87
CL2,2,CL,CA3,4,2,2,7,44,15.218,2,0,33.556
CL2,2,CL,CA3,41,19,21,71,249,9.646,15,4,25.728
CL2,2,CL,CA3,7,3,5,10,114,21.54,3,0,38.799
CL2,2,CL,CA3,64,32,27,112,464,11.099,27,5,29.213
CL2,2,CL,CA3,11,4,8,18,94,12.777,2,2,21.728
CL2,2,CL,CA3,18,8,11,28,162,12.873,7,1,28.142
CL2,3,CL,CA3,13,6,7,17,95,11.128,5,1,19.314
CL2,3,CL,CA3,7,3,5,10,62,12.371,3,0,29.142
CL2,3,CL,CA3,13,5,9,18,92,11.121,4,0,25.556
CL2,3,CL,CA3,22,10,13,38,191,12.587,9,1,41.385
CL2,3,CL,CA3,9,4,6,13,84,12.898,4,0,23.657
CL2,3,CL,CA3,22,10,13,30,153,10.558,9,1,23.142
CL2,3,CL,CA3,9,4,6,14,65,11.174,4,0,19.142
CL2,3,CL,CA3,15,6,10,21,183,16.734,4,2,42.799
CL2,3,CL,CA3,5,2,4,8,61,16.52,2,0,26.485
CL2,3,CL,CA3,18,8,11,23,216,15.785,7,1,53.627
CL2,3,CL,CA3,13,5,9,20,110,12.175,3,2,24.721
CL2,3,CL,CA3,6,2,5,10,72,16.403,1,1,50.207
CL2,3,CL,CA3,13,5,9,21,140,15.434,4,0,32.142
CL2,3,CL,CA3,9,4,6,13,93,14.174,4,0,30.243
CL2,3,CL,CA3,9,3,7,10,118,18.599,2,0,33.827
CL2,4,CL,CA3,10,5,5,12,146,18.661,5,0,31.142
CL2,4,CL,CA3,29,15,13,45,140,8.182,15,0,21.899
CL2,4,CL,CA3,23,11,13,40,256,15.537,11,0,46.042
CL2,4,CL,CA3,13,6,8,19,153,16.191,6,0,47.698
CL2,4,CL,CA3,11,5,7,17,95,12.331,5,0,40.213
CL2,4,CL,CA3,9,3,7,17,117,18.329,1,2,36.728
CL2,4,CL,CA3,1,0,2,0,2,3,0,0,3
CL2,4,CL,CA3,20,8,13,32,131,10.233,5,3,24.071
CL2,4,CL,CA3,11,5,7,12,123,15.718,5,0,53.255
CL2,4,CL,CA3,10,4,7,16,62,9.808,3,1,15.485
CL2,4,CL,CA3,5,2,4,8,58,16.168,2,0,25.728
CL2,4,CL,CA3,16,7,10,25,177,15.699,6,1,33.485
CL2,4,CL,CA3,30,14,16,40,183,9.336,12,2,20.728
CL2,4,CL,CA3,13,6,7,18,80,9.306,5,1,19.485
CL2,4,CL,CA3,31,15,15,52,202,10.341,13,2,25.071
CL2,1,CL,GD,22,10,13,34,180,12.158,9,1,30.314
CL2,1,CL,GD,31,15,14,56,254,12.273,12,3,29.627
CL2,1,CL,GD,31,15,16,50,231,11.291,14,1,32.556
CL2,1,CL,GD,14,6,9,21,104,11.066,5,1,21.243
CL2,1,CL,GD,9,4,6,14,92,14.773,4,0,37.87
CL2,1,CL,GD,16,7,9,24,183,15.948,5,2,32.142
CL2,1,CL,GD,1,0,2,0,9,12.899,0,0,12.899
CL2,1,CL,GD,6,3,3,10,54,12.531,3,0,29.971
CL2,1,CL,GD,25,12,12,41,208,12.126,10,2,25.899
CL2,1,CL,GD,13,6,8,19,101,11.076,6,0,23.899
CL2,1,CL,GD,62,29,29,107,413,10.372,21,8,53.233
CL2,1,CL,GD,13,6,8,19,101,11.076,6,0,23.899
CL2,1,CL,GD,13,6,8,22,136,15.005,4,1,26.207
CL2,1,CL,GD,11,5,7,17,162,19.153,5,0,49.698
CL2,1,CL,GD,36,18,16,63,245,10.424,16,2,39.627
CL2,2,CL,GD,11,5,7,12,134,16.024,5,0,49.799
CL2,2,CL,GD,29,13,14,46,185,10.281,8,5,22.314
CL2,2,CL,GD,26,13,11,41,247,13.606,11,2,53.556
CL2,2,CL,GD,15,7,8,20,101,10.331,6,1,25.728
CL2,2,CL,GD,13,6,8,22,121,13.1,6,0,50.556
CL2,2,CL,GD,7,3,5,8,64,12.81,3,0,27.556
CL2,2,CL,GD,18,9,9,28,151,12.101,9,0,25.799
CL2,2,CL,GD,11,4,8,18,112,14.42,3,0,30.556
CL2,2,CL,GD,13,6,8,12,90,9.818,6,0,34.971
CL2,2,CL,GD,29,13,15,48,203,11.034,10,2,24.207
CL2,2,CL,GD,7,3,5,10,48,9.981,3,0,15.485
CL2,2,CL,GD,30,15,15,51,246,11.758,15,0,41.385
CL2,2,CL,GD,8,3,6,15,89,16.277,2,1,28.971
CL2,2,CL,GD,13,6,8,21,101,11.293,6,0,30.728
CL2,2,CL,GD,22,10,13,33,208,13.527,9,1,34.142
CL2,3,CL,GD,9,4,6,14,70,11.638,4,0,22.556
CL2,3,CL,GD,21,9,13,35,213,14.259,7,2,27.657
CL2,3,CL,GD,23,10,14,35,181,11.273,8,2,31.728
CL2,3,CL,GD,15,6,10,23,118,11.8,4,2,23.728
CL2,3,CL,GD,3,1,3,1,51,20.623,1,0,40.556
CL2,3,CL,GD,30,14,15,47,187,9.641,11,3,19.071
CL2,3,CL,GD,39,19,19,65,215,8.966,17,2,24.728
CL2,3,CL,GD,12,5,8,14,65,8.498,4,1,17.485
CL2,3,CL,GD,20,9,10,36,146,11.103,6,3,18.899
CL2,3,CL,GD,49,24,23,79,308,9.983,21,3,33.556
CL2,3,CL,GD,10,4,6,11,84,11.739,2,2,38.142
CL2,3,CL,GD,10,4,7,9,85,12.112,3,1,28.385
CL2,3,CL,GD,3,1,3,3,70,31.351,1,0,74.326
CL2,3,CL,GD,15,7,9,21,152,14.043,7,0,36.728
CL2,3,CL,GD,14,7,6,23,96,10.396,6,1,27.556
CL2,4,CL,GD,34,16,18,58,203,9.813,14,2,25.556
CL2,4,CL,GD,14,5,10,25,101,11.435,2,3,22.314
CL2,4,CL,GD,21,9,13,33,171,11.856,7,2,27.314
CL2,4,CL,GD,24,11,14,38,170,10.525,10,1,21.55
CL2,4,CL,GD,17,7,10,31,177,15.71,5,1,25.035
CL2,4,CL,GD,14,6,9,20,154,15.219,5,1,29.485
CL2,4,CL,GD,9,4,6,15,156,23.053,4,0,74.77
CL2,4,CL,GD,25,12,12,38,197,11.547,10,2,25.071
CL2,4,CL,GD,11,5,7,14,84,10.885,5,0,37.385
CL2,4,CL,GD,19,9,11,29,165,12.882,9,0,32.556
CL2,4,CL,GD,34,17,14,68,225,10.506,14,3,27.78
CL2,4,CL,GD,18,8,10,31,130,11.198,6,2,22.899
CL2,4,CL,GD,19,8,12,35,124,10.248,6,2,23.78
CL2,4,CL,GD,11,4,8,18,90,12.02,2,2,22.485
CL2,4,CL,GD,13,6,8,17,97,11.092,6,0,34.385
CL3,1,CL,CA1,19,9,10,35,139,11.219,8,1,26.728
CL3,1,CL,CA1,11,5,7,15,100,12.996,5,0,24.728
CL3,1,CL,CA1,7,3,5,8,53,11.357,3,0,29.385
CL3,1,CL,CA1,9,4,6,12,84,13.182,4,0,23.485
CL3,1,CL,CA1,16,8,8,25,105,9.764,8,0,25.971
CL3,1,CL,CA1,5,2,4,7,47,13.471,2,0,23.485
CL3,1,CL,CA1,16,6,11,30,114,11.414,3,3,36.375
CL3,1,CL,CA1,11,5,7,17,61,8.735,5,0,19.728
CL3,1,CL,CA1,3,1,3,4,43,19.176,1,0,49.284
CL3,1,CL,CA1,43,20,22,75,266,9.885,16,4,31.071
CL3,1,CL,CA1,25,12,13,45,169,10.462,11,1,30.314
CL3,1,CL,CA1,5,2,4,5,75,19.499,2,0,38.385
CL3,1,CL,CA1,9,4,6,13,77,12.12,4,0,41.042
CL3,1,CL,CA1,36,17,18,64,214,9.596,15,1,31.307
CL3,1,CL,CA1,19,10,7,30,193,14.739,9,1,31.385
CL3,2,CL,CA1,14,6,8,22,93,10.479,4,2,21.819
CL3,2,CL,CA1,40,21,14,79,332,12.829,18,3,38.213
CL3,2,CL,CA1,1,0,2,0,24,30.385,0,0,30.385
CL3,2,CL,CA1,9,4,6,10,113,16.984,4,0,40.87
CL3,2,CL,CA1,5,2,4,7,96,24.597,2,0,47.698
CL3,2,CL,CA1,14,6,9,22,131,13.47,5,1,32.314
CL3,2,CL,CA1,11,5,7,15,88,11.641,5,0,33.042
CL3,2,CL,CA1,10,5,4,16,38,6.711,4,1,15.899
CL3,2,CL,CA1,3,1,3,9,48,22.435,1,0,33.385
CL3,2,CL,CA1,3,1,3,3,32,13.99,1,0,15.657
CL3,2,CL,CA1,19,9,8,29,107,9.14,6,3,20.648
CL3,2,CL,CA1,7,3,5,10,114,21.363,3,0,65.87
CL3,2,CL,CA1,23,11,12,37,133,9.084,10,1,20.142
CL3,2,CL,CA1,17,8,10,24,163,13.284,8,0,34.728
CL3,2,CL,CA1,18,9,9,28,138,11.116,9,0,30.728
CL3,3,CL,CA1,7,3,5,11,74,14.855,3,0,35.213
CL3,3,CL,CA1,1,0,2,0,31,36.971,0,0,36.971
CL3,3,CL,CA1,9,4,6,9,106,15.754,4,0,32.385
CL3,3,CL,CA1,21,9,13,33,173,12.234,8,0,40.213
CL3,3,CL,CA1,30,13,18,49,291,13.991,11,1,25.971
CL3,3,CL,CA1,21,10,11,29,197,13.064,9,1,54.213
CL3,3,CL,CA1,9,4,6,14,75,12.055,4,0,27.556
CL3,3,CL,CA1,14,6,9,24,145,14.76,5,1,29.799
CL3,3,CL,CA1,3,1,3,1,36,15.209,1,0,32.385
CL3,3,CL,CA1,12,5,8,17,118,14.027,4,1,41.971
CL3,3,CL,CA1,17,8,9,26,139,11.994,7,1,28.142
CL3,3,CL,CA1,9,4,6,9,81,11.844,4,0,34.142
CL3,3,CL,CA1,5,2,4,6,51,14.237,2,0,24.728
CL3,3,CL,CA1,14,6,8,25,133,13.648,4,2,27.142
CL3,3,CL,CA1,22,11,11,35,106,8.163,11,0,20.071
CL3,4,CL,CA1,40,19,20,72,346,12.904,16,3,40.698
CL3,4,CL,CA1,24,11,14,31,123,8.056,10,1,26.728
CL3,4,CL,CA1,5,2,4,8,74,19.865,2,0,28.213
CL3,4,CL,CA1,4,1,4,7,46,17.508,0,1,26.333
CL3,4,CL,CA1,9,4,6,12,86,13.239,4,0,29.142
CL3,4,CL,CA1,28,14,13,52,184,10.474,11,2,23.314
CL3,4,CL,CA1,1,0,2,0,22,26.314,0,0,26.314
CL3,4,CL,CA1,27,12,14,40,210,11.817,8,4,31.627
CL3,4,CL,CA1,5,2,4,7,43,12.14,2,0,17.657
CL3,4,CL,CA1,16,7,10,27,157,13.889,6,1,45.728
CL3,4,CL,CA1,4,1,4,5,40,13.716,0,1,27.556
CL3,4,CL,CA1,16,7,10,17,128,11.504,6,1,25.799
CL3,4,CL,CA1,7,3,4,10,99,18.602,2,1,40.106
CL3,4,CL,CA1,13,5,9,21,82,10.241,3,2,26.556
CL3,4,CL,CA1,10,5,5,22,73,10.96,5,0,25.485
CL3,1,CL,CA3,7,3,5,11,96,18.402,3,0,31.971
CL3,1,CL,CA3,16,8,8,31,144,13.249,6,1,27.142
CL3,1,CL,CA3,12,5,7,12,106,12.709,4,0,29.307
CL3,1,CL,CA3,6,2,5,10,24,7.548,1,1,12.657
CL3,1,CL,CA3,33,16,13,66,200,10.337,11,5,24.648
CL3,1,CL,CA3,15,6,10,24,109,11.134,4,2,29.142
CL3,1,CL,CA3,13,6,8,14,133,13.949,6,0,31.385
CL3,1,CL,CA3,17,7,11,26,62,6.71,5,2,22.233
CL3,1,CL,CA3,5,2,4,7,83,21.168,2,0,38.627
CL3,1,CL,CA3,9,4,6,14,88,13.987,4,0,38.971
CL3,1,CL,CA3,5,2,4,8,43,12.14,2,0,30.728
CL3,1,CL,CA3,14,6,9,21,87,9.844,5,1,22.899
CL3,1,CL,CA3,5,2,4,2,67,16.223,2,0,45.314
CL3,1,CL,CA3,8,3,6,12,83,14.202,2,1,24.071
CL3,1,CL,CA3,34,15,20,55,194,9.172,12,3,19.071
CL3,2,CL,CA3,21,10,12,30,139,10.09,10,0,20.899
CL3,2,CL,CA3,7,3,5,11,37,8.588,3,0,18.071
CL3,2,CL,CA3,16,8,8,22,100,9.435,8,0,31.971
CL3,2,CL,CA3,15,7,9,25,166,15.796,7,0,39.728
CL3,2,CL,CA3,11,5,6,19,103,12.796,4,1,40.385
CL3,2,CL,CA3,9,3,7,18,85,14.278,1,2,36.142
CL3,2,CL,CA3,28,13,13,48,191,10.542,9,4,25.142
CL3,2,CL,CA3,37,18,20,59,283,11.131,18,0,42.556
CL3,2,CL,CA3,49,25,21,87,298,9.877,23,2,29.142
CL3,2,CL,CA3,11,5,7,16,98,12.324,5,0,33.728
CL3,2,CL,CA3,10,4,7,16,64,10.447,3,1,25.142
CL3,2,CL,CA3,23,11,11,35,116,8.44,9,2,25.385
CL3,2,CL,CA3,6,2,5,9,61,14.977,1,1,26.262
CL3,2,CL,CA3,32,15,15,47,257,11.563,12,2,36.449
CL3,2,CL,CA3,31,16,14,52,211,10.306,16,0,31.899
CL3,3,CL,CA3,1,0,2,0,30,36.385,0,0,36.385
CL3,3,CL,CA3,13,6,8,21,176,17.941,6,0,46.385
CL3,3,CL,CA3,7,3,5,6,84,15.5,3,0,31.485
CL3,3,CL,CA3,1,0,2,0,26,30.728,0,0,30.728
CL3,3,CL,CA3,1,0,2,0,34,42.042,0,0,42.042
CL3,3,CL,CA3,21,10,12,28,185,12.296,10,0,31.314
CL3,3,CL,CA3,10,4,7,15,120,16.204,3,1,49.456
CL3,3,CL,CA3,7,3,5,8,139,25.122,3,0,48.113
CL3,3,CL,CA3,5,2,4,8,83,21.782,2,0,64.456
CL3,3,CL,CA3,5,2,4,7,56,15.52,2,0,36.385
CL3,3,CL,CA3,3,1,3,3,34,15.623,1,0,24.556
CL3,3,CL,CA3,4,1,4,9,70,22.722,0,1,33.728
CL3,3,CL,CA3,9,4,6,10,93,14.071,4,0,26.385
CL3,3,CL,CA3,12,5,8,23,143,17.443,4,1,36.79
CL3,3,CL,CA3,9,4,6,13,61,10.435,4,0,21.899
CL3,4,CL,CA3,7,3,5,10,60,11.932,3,0,21.485
CL3,4,CL,CA3,9,4,6,11,91,13.776,4,0,29.971
CL3,4,CL,CA3,1,0,2,0,36,46.941,0,0,46.941
CL3,4,CL,CA3,3,1,2,2,22,9.576,0,1,22.314
CL3,4,CL,CA3,4,1,4,5,61,21.45,0,1,40.692
CL3,4,CL,CA3,21,10,10,34,131,9.706,8,2,20.071
CL3,4,CL,CA3,42,20,21,68,398,13.574,18,1,42.87
CL3,4,CL,CA3,14,6,9,24,86,9.695,5,1,29.899
CL3,4,CL,CA3,3,1,3,3,30,12.771,1,0,25.899
CL3,4,CL,CA3,1,0,2,0,26,29.485,0,0,29.485
CL3,4,CL,CA3,8,3,6,11,80,14.216,2,1,39.547
CL3,4,CL,CA3,19,8,12,33,145,11.978,6,2,51.355
CL3,4,CL,CA3,5,2,4,6,67,17.188,2,0,23.899
CL3,4,CL,CA3,6,2,5,11,61,13.839,1,1,22.071
CL3,4,CL,CA3,1,0,0,0,47,53.456,0,0,53.456
CL3,1,CL,GD,12,6,5,25,98,12.619,5,1,27.142
CL3,1,CL,GD,5,2,4,6,45,12.954,2,0,15.243
CL3,1,CL,GD,6,2,5,4,71,15.819,1,1,20.899
