Animal,Corte,Grupo,Region,Mean Foreground Pixels,Density = Foreground Pixels/Hull Area,Span Ratio,Maximum Span Across Hull,Area,Perimeter,Circularity,Width of Bounding Rectangle,Height of Bounding Rectangle,Maximum Radius from Hull's Centre of Mass,Max/Min Radii,CV for all Radii,Mean Radius,Diameter of Bounding Circle,Maximum Radius from Circle's Centre,Max/Min Radii from Circle Centre,CV for all Radii from Circle's Centre,Mean Radius from Circle's Centre,Method Used to Calculate Circle
AL2,2,AL,CA3,958,0.6307,1.373,59.4138,1519,156.0942,0.7834,47,50,33.0375,1.7585,0.1536,26.5516,59.8601,29.9301,1.6007,0.134,27.2092,triangle
AL2,2,AL,CA3,1620,0.5371,1.2955,83.1925,3016,220.0427,0.7828,65,77,46.0929,1.6111,0.162,37.1538,84.124,42.062,2.1092,0.1578,38.1954,span
AL2,2,AL,CA3,1082,0.753,1.2999,53.8145,1437,146.9361,0.8364,48,49,29.5329,1.4939,0.1345,24.1606,54.8781,27.439,1.6542,0.1235,25.0521,triangle
AL2,2,AL,CA3,1636,0.5512,1.4186,84.0536,2968,214.3773,0.8116,63,71,45.1842,1.7593,0.1862,35.8286,84.0536,42.0268,1.8217,0.2079,35.9884,span
AL2,3,AL,CA3,997,0.5295,3.117,94.0213,1883,207.0105,0.5522,53,84,48.7385,3.0684,0.3224,36.7648,94.0213,47.0106,3.1271,0.3201,36.8044,span
AL2,3,AL,CA3,1326,0.4681,1.8087,87.9659,2833,213.6736,0.7797,55,89,47.3113,1.9075,0.2119,37.3275,87.9659,43.983,1.8382,0.1991,36.8738,span
AL2,3,AL,CA3,297,0.5238,1.7639,39.3192,567,95.398,0.7829,22,41,21.641,1.9932,0.2246,16.7884,39.3192,19.6596,2.2189,0.2334,16.5167,span
AL2,3,AL,CA3,644,0.9457,1.4157,40.2492,681,100.9146,0.8403,25,38,23.025,2.2889,0.2419,16.1721,40.2492,20.1246,1.822,0.2132,16.0362,span
AL2,3,AL,CA3,507,1.0497,1.2035,28.6531,483,80.2211,0.9431,26,26,20.4848,6.1416,0.3933,14.2142,28.6741,14.3371,1.4561,0.1224,12.82,triangle
AL2,3,AL,CA3,791,0.6825,1.6001,51.0882,1159,135.6137,0.7919,35,53,33.108,1.845,0.2104,22.7862,52.4443,26.2221,1.7072,0.1922,22.7722,triangle
AL2,3,AL,CA3,639,0.6893,3.5851,65.192,927,145.6124,0.5494,23,67,42.7357,3.1301,0.3441,28.3409,65.1929,32.5964,2.5343,0.2527,26.6285,triangle
AL2,3,AL,CA3,798,0.8295,4.9632,80.6536,962,172.6554,0.4055,26,79,44.0467,2.8488,0.2442,33.9499,80.6536,40.3268,3.4548,0.2527,33.7291,span
AL2,3,AL,CA3,1412,0.6657,1.6408,69.814,2121,180.007,0.8226,55,62,36.5927,1.7311,0.1821,30.4673,70.4144,35.2072,1.8476,0.1777,30.5104,triangle
AL2,3,AL,CA3,939,0.6214,1.6692,63.0079,1511,157.3501,0.7669,53,50,35.9549,2.044,0.2563,27.2694,63.0079,31.504,3.1743,0.2478,26.1689,span
AL2,3,AL,CA3,1062,0.91,1.8341,51.9711,1167,133.1012,0.8278,51,35,32.694,7.3037,0.2965,24.2541,52.0503,26.0252,2.2955,0.1995,22.462,span
AL2,3,AL,CA3,764,0.6073,1.5164,56.0803,1258,141.1971,0.7929,56,41,28.8356,1.5539,0.1512,25.0692,56.0803,28.0401,1.8053,0.1834,24.4115,span
AL2,3,AL,CA3,1526,0.4224,2.2844,101.3558,3613,246.3452,0.7482,63,95,52.3055,1.6272,0.1376,45.0181,101.3558,50.6779,1.5264,0.1244,44.9515,span
AL2,3,AL,CA3,268,0.9116,1.5359,24.7386,294,64.8226,0.8792,16,26,17.4637,2.6202,0.3304,11.7539,24.7386,12.3693,1.6991,0.1455,10.5514,span
AL2,3,AL,CA3,1361,0.4765,1.7143,91.4166,2856,219.0241,0.7481,51,88,47.5845,1.9141,0.2343,37.29,91.4166,45.7083,2.2594,0.2636,36.4293,span
AL2,4,AL,CA3,521,0.5694,1.6053,48.8467,915,121.5167,0.7787,45,34,29.5348,2.1467,0.2356,21.1586,48.8467,24.4233,1.7789,0.1721,20.7699,span
AL2,4,AL,CA3,338,0.9494,1.4017,27.8568,356,73.1935,0.8351,20,29,20.3389,3.0128,0.3276,14.5485,27.8704,13.9352,2.3942,0.188,12.1461,span
AL2,4,AL,CA3,406,0.9002,1.7294,36.4005,451,87.2297,0.7448,29,26,19.8394,2.7439,0.2545,14.7694,36.4005,18.2003,2.7675,0.2372,14.6903,span
AL2,4,AL,CA3,1256,0.5238,1.6597,73.3757,2398,195.0402,0.7922,71,45,38.7962,1.7934,0.1553,33.3839,73.7223,36.8611,2.1152,0.1653,33.5669,triangle
AL2,4,AL,CA3,2104,0.4869,1.2234,89.1964,4321,244.1755,0.9107,67,86,47.0034,1.3487,0.0921,39.9549,89.1964,44.5982,1.2848,0.0796,40.0053,span
AL2,4,AL,CA3,1347,0.8013,1.3402,61.4003,1681,162.0131,0.8048,54,48,40.1039,2.1543,0.2548,27.184,62.1475,31.0737,2.8049,0.2052,26.2353,triangle
AL2,4,AL,CA3,702,0.986,1.1722,35.1141,712,98.1882,0.9281,33,32,27.4963,3.495,0.3856,18.3202,35.117,17.5585,1.4116,0.1152,15.749,triangle
AL2,4,AL,CA3,537,0.6823,1.8357,44.7214,787,115.1653,0.7457,44,36,24.103,1.5718,0.1209,20.733,44.7506,22.3753,1.5519,0.1227,20.4204,triangle
AL2,4,AL,CA3,680,0.7497,2.2584,53.3385,907,125.4791,0.7239,33,48,30.4451,1.963,0.1927,22.6893,53.3385,26.6693,1.6283,0.1702,22.2715,span
AL2,4,AL,CA3,1114,0.5262,1.1453,59.4054,2117,171.0576,0.9092,55,52,32.1456,1.4537,0.1042,28.4453,59.8968,29.9484,1.2448,0.075,27.9978,span
AL2,4,AL,CA3,1756,0.5655,1.5546,91.2414,3105,221.8054,0.7931,64,70,48.9581,1.9728,0.2023,37.2948,91.2414,45.6207,1.7203,0.1982,37.2473,span
AL2,4,AL,CA3,1226,0.4149,1.1355,77.4919,2955,217.3586,0.786,68,76,42.448,1.5559,0.1039,37.6765,80.9224,40.4612,1.3468,0.0987,37.4193,triangle
AL2,4,AL,CA3,1240,0.8569,1.692,61.6117,1447,155.7481,0.7496,45,54,33.8566,1.7389,0.1614,27.5507,61.624,30.812,1.4273,0.1019,28.371,span
AL2,4,AL,CA3,541,0.9801,1.4035,33.2866,552,93.0273,0.8015,32,30,21.2224,1.6869,0.1696,17.2035,34.517,17.2585,1.2189,0.0733,16.082,triangle
AL2,4,AL,CA3,991,0.8136,1.7787,57.2014,1218,140.5548,0.7748,46,44,31.9395,1.6545,0.1613,25.7059,57.2014,28.6007,1.5223,0.1461,24.8238,span
AL2,1,AL,GD,374,1.0389,1.1421,24.0208,360,69.2314,0.9439,20,26,19.2327,6.9708,0.4642,12.0426,24.3146,12.1573,1.2957,0.0779,11.1401,span
AL2,1,AL,GD,783,1.0064,1.2781,36.4966,778,102.6586,0.9277,28,38,22.0703,2.9398,0.2788,17.2048,36.6504,18.3252,1.5143,0.1098,16.5953,triangle
AL2,1,AL,GD,992,0.6384,2.3411,77.2334,1554,175.7892,0.6319,60,54,41.3789,2.6034,0.2555,31.8473,77.2334,38.6167,2.5177,0.2115,31.6741,span
AL2,1,AL,GD,1355,0.4713,1.1207,77.3692,2875,217.7821,0.7617,71,70,42.5356,1.5558,0.1297,37.063,81.7573,40.8786,1.6524,0.1575,36.7684,triangle
AL2,1,AL,GD,1260,0.6663,1.4571,66.4003,1891,170.9745,0.8129,52,56,34.7833,1.5527,0.1327,29.0697,66.4003,33.2002,1.4994,0.1282,29.3508,span
AL2,1,AL,GD,805,0.5476,1.417,58.7282,1470,151.6908,0.8028,43,50,35.2426,1.7122,0.2194,26.3347,58.7282,29.3641,1.7032,0.138,26.0998,span
AL2,1,AL,GD,380,0.717,1.9721,35.2278,530,91.273,0.7995,23,35,19.1566,1.5916,0.1557,16.0733,35.2278,17.6139,1.8857,0.1828,15.3521,span
AL2,1,AL,GD,1222,0.5031,1.9597,74.7061,2429,196.3976,0.7913,65,68,40.0851,1.4681,0.1076,34.314,75.5058,37.7529,1.4601,0.1243,34.1062,triangle
AL2,1,AL,GD,531,0.7042,2.6362,49.4773,754,118.0707,0.6797,48,27,30.2459,3.4752,0.30620000000000003,20.2632,49.4773,24.7386,5.831,0.318,20.5609,span
AL2,1,AL,GD,581,0.9748,2.5641,47.8853,596,107.369,0.6497,42,28,26.8139,2.7935,0.2891,19.5598,47.8853,23.9426,3.2211,0.3352,17.9069,span
AL2,1,AL,GD,1063,0.7992,2.4228,65.192,1330,152.7904,0.7159,65,32,34.5409,2.2232,0.2599,26.7967,65.192,32.596,2.2467,0.2605,26.6647,span
AL2,1,AL,GD,870,0.7782,1.4127,49.4975,1118,132.8859,0.7956,35,51,27.6241,1.4874,0.1306,23.0576,50.3255,25.1627,1.3301,0.1021,22.844,triangle
AL2,1,AL,GD,1225,0.5898,1.8967,76.1577,2077,183.1291,0.7783,39,72,40.2589,2.2359,0.2595,30.4898,76.1577,38.0789,2.1122,0.2522,30.0352,span
AL2,1,AL,GD,440,0.9932,1.408,28.3019,443,79.2031,0.8874,27,23,15.6241,1.8571,0.158,13.2705,28.3045,14.1522,1.3971,0.0905,13.0949,triangle
AL2,1,AL,GD,409,0.9512,2.2497,38.0132,430,87.6392,0.7035,18,40,21.401,4.3627,0.3361,15.0042,38.0263,19.0132,2.634,0.281,14.5768,span
AL2,2,AL,GD,1592,0.4769,1.466,80.1124,3338,225.1742,0.8273,79,63,47.6019,1.5355,0.1455,38.8743,82.6336,41.3168,1.3225,0.0654,39.8358,triangle
AL2,2,AL,GD,681,0.8107,1.877,45.5412,840,113.7083,0.8164,45,30,26.4481,2.5486,0.2076,20.7823,45.5412,22.7706,1.562,0.127,20.1309,span
AL2,2,AL,GD,893,0.4452,2.5926,88.2326,2006,200.9984,0.624,84,43,48.4659,2.3184,0.2535,35.2385,88.2326,44.1163,1.9804,0.2285,35.5288,span
AL2,2,AL,GD,1584,0.5481,1.4858,85.44,2890,210.6041,0.8188,54,74,48.496,2.1339,0.2301,35.1669,85.44,42.72,1.6667,0.1957,34.1591,span
AL2,2,AL,GD,1017,0.477,1.406,64.8151,2132,180.448,0.8228,63,50,35.6004,1.6201,0.1215,30.6697,66.5178,33.2589,1.5796,0.1083,30.8638,triangle
AL2,2,AL,GD,456,0.8539,2.0562,39.6232,534,94.1499,0.757,39,24,23.0181,2.6216,0.2945,16.4813,39.6232,19.8116,2.3268,0.2152,16.3368,span
AL2,2,AL,GD,461,0.7722,1.3875,35.7351,597,94.0426,0.8483,34,31,20.6034,1.8498000000000001,0.1754,16.062,35.7351,17.8676,1.6716,0.1485,15.5402,span
AL2,2,AL,GD,629,0.4066,1.48,56.356,1547,159.7801,0.7615,42,56,30.5022,1.4564,0.1074,27.6356,59.7919,29.896,1.4175,0.0972,27.6873,triangle
AL2,2,AL,GD,888,0.6831,1.1699,49.3964,1300,142.1214,0.8088,47,47,28.4972,1.546,0.1176,24.0786,52.7809,26.3904,1.3544,0.0974,24.0415,span
AL2,2,AL,GD,1048,0.6209,2.6469,79.8123,1688,179.7366,0.6566,64,53,42.9488,2.1637,0.2577,31.7275,79.8123,39.9061,2.2502,0.2754,30.6857,span
AL2,2,AL,GD,495,0.9049,1.2469,33.4215,547,88.6986,0.8737,24,30,23.8854,2.6885,0.2891,17.0391,33.4215,16.7108,1.5239,0.1346,14.3558,span
AL2,2,AL,GD,615,1.0441,1.2695,31.0483,589,88.3567,0.9481,30,26,22.3271,6.3151,0.3592,16.0608,31.0656,15.5328,1.4993,0.1181,14.0655,triangle
AL2,2,AL,GD,517,1.0019,1.2837,29.8329,516,83.6375,0.927,28,25,20.1723,2.8647,0.3121,13.3935,29.8329,14.9164,1.5509,0.1086,13.5767,span
AL2,2,AL,GD,968,0.8832,1.5007,47.2969,1096,128.6143,0.8326,46,42,28.512,2.0184,0.2225,21.063,47.6726,23.8363,2.0657,0.1631,21.1559,triangle
AL2,2,AL,GD,489,0.9919,1.4797,31.7805,493,83.129,0.8965,29,24,18.337,2.6205,0.2311,14.7358,31.7805,15.8902,1.4357,0.1076,13.8357,span
AL2,3,AL,GD,1303,0.4895,1.7783,77.7817,2662,208.1132,0.7724,77,58,39.4834,1.4451,0.0841,36.6482,77.7818,38.8909,1.4451,0.0887,36.6252,triangle
AL2,3,AL,GD,500,0.6944,1.3853,38.4838,720,105.0663,0.8196,34,37,24.0521,1.9722,0.2185,18.4871,39.2354,19.6177,1.4943,0.1292,17.5164,span
AL2,3,AL,GD,355,0.8373,1.7997,32.5576,424,81.1615,0.8089,32,23,17.9472,2.4611,0.242,14.4464,32.5576,16.2788,2.4267,0.2245,13.3733,span
AL2,3,AL,GD,1287,0.6448,1.2857,58.2151,1996,166.4554,0.9053,58,46,30.7059,1.5068,0.1037,26.9943,58.9458,29.4729,1.3654,0.1075,26.8742,triangle
AL2,3,AL,GD,1005,0.6353,1.1707,57.7754,1582,156.9606,0.8069,49,55,31.4873,1.5274,0.1364,25.9235,59.1309,29.5654,1.4513,0.1496,25.8006,span
AL2,3,AL,GD,755,0.6652,2.3165,62.7694,1135,145.1161,0.6773,54,43,34.1041,2.3407,0.2185,24.9798,62.7694,31.3847,1.9849,0.1877,25.6623,span
AL2,3,AL,GD,532,0.6576,1.8522,46.0435,809,116.933,0.7435,42,35,24.2772,1.4773,0.1169,21.5233,46.0497,23.0249,1.4075,0.101,21.3763,span
AL2,3,AL,GD,721,0.6398,1.2735,50.2494,1127,130.9302,0.8261,40,52,30.2838,1.9656,0.2289,21.5478,50.2494,25.1247,1.3293,0.099,22.1731,span
AL2,3,AL,GD,949,0.6322,1.801,59.0593,1501,153.9203,0.7962,53,49,34.1407,1.76,0.1659,26.9703,59.6509,29.8254,1.5023,0.1308,26.5392,span
AL2,3,AL,GD,760,1.034,1.1889,35.8469,735,99.8947,0.9256,29,35,29.1069,4.2225,0.3636,19.2334,35.9242,17.9621,1.5984,0.1091,16.2575,triangle
AL2,3,AL,GD,864,0.5387,1.4765,56.8859,1604,156.4035,0.824,56,45,28.7253,1.1866,0.0591,27.117,57.1121,28.5561,1.2197,0.0611,27.18,triangle
AL2,3,AL,GD,289,0.794,1.5447,30.6757,364,77.4154,0.7632,21,31,15.5118,1.9823,0.1578,13.4046,30.6757,15.3379,2.4482,0.1702,13.6571,span
AL2,3,AL,GD,464,0.7798,1.436,36.2353,595,95.781,0.815,29,31,20.3441,1.7945,0.193,16.2508,36.2423,18.1212,2.3268,0.2275,15.7593,triangle
AL2,3,AL,GD,1161,0.6348,1.5264,61.327,1829,163.2316,0.8626,56,55,38.1268,1.8033,0.1839,28.3466,61.7044,30.8522,1.4081,0.1313,26.7827,span
AL2,3,AL,GD,813,0.4788,1.5673,65.215,1698,170.1682,0.7369,53,59,37.1955,2.1021,0.2148,28.9583,65.773,32.8865,2.7795,0.2555,28.7566,triangle
AL2,4,AL,GD,1022,0.4878,1.7008,75.4321,2095,180.9194,0.8043,73,48,41.9611,1.8707,0.1957,31.3037,75.4321,37.716,1.7538,0.1809,31.0895,span
AL2,4,AL,GD,1346,0.5032,1.729,81.6149,2675,207.8421,0.7782,81,54,44.2074,1.8868,0.1599,36.4396,81.6149,40.8075,2.2287,0.145,37.1627,span
AL2,4,AL,GD,436,0.9376,1.1929,27.8029,465,80.8547,0.8938,27,28,20.7347,3.2347,0.3561,14.0733,28.652,14.326,1.5692,0.1405,13.0733,triangle
AL2,4,AL,GD,741,0.8842,2.7439,55.0273,838,126.7389,0.6556,26,54,31.9298,2.4407,0.2715,23.0099,55.0273,27.5136,1.9455,0.1722,23.1078,span
AL2,4,AL,GD,434,0.5802,1.8693,44.2041,748,110.2927,0.7727,36,37,26.0944,2.8532,0.2753,19.0455,44.296,22.148,3.1077,0.2689,18.3593,span
AL2,4,AL,GD,520,0.745,1.6674,43.2897,698,107.7735,0.7552,43,27,23.5538,2.6193,0.223,17.7629,43.2897,21.6449,4.2047,0.263,18.7255,span
AL2,4,AL,GD,496,0.8794,1.6684,35.805,564,90.7289,0.861,28,32,19.8451,2.236,0.1978,15.2951,35.805,17.9025,1.6731,0.1633,15.0343,span
AL2,4,AL,GD,1380,0.477,1.8127,86.0233,2893,215.1496,0.7854,77,65,44.3793,1.7463,0.153,36.9601,86.0233,43.0116,1.673,0.1569,37.0734,span
AL2,4,AL,GD,579,1.0105,1.0709,29.6816,573,88.3052,0.9234,27,30,19.458,2.1108,0.2256,15.307,30.202,15.101,1.1613,0.0396,14.4985,triangle
AL2,4,AL,GD,821,0.5919,2.0278,62.6418,1387,151.6956,0.7574,60,37,34.039,2.2171,0.2445,26.1513,62.6546,31.3273,2.3387,0.2209,26.2619,span
AL2,4,AL,GD,596,0.7146,1.6744,44.9444,834,111.551,0.8422,42,31,22.5365,1.5236,0.1497,19.7249,44.9444,22.4722,1.6522,0.148,19.7154,span
AL2,4,AL,GD,655,0.723,1.8801,49.679,906,122.7574,0.7555,41,40,30.9503,2.8444,0.2683,21.6028,49.679,24.8395,4.0836,0.2449,20.5753,span
AL2,4,AL,GD,834,0.4812,1.4527,62.3939,1733,162.6285,0.8234,50,60,31.7963,1.4238,0.114,28.4847,62.463,31.2315,1.5662,0.1335,28.4985,span
AL2,4,AL,GD,1323,0.6156,1.7535,76.4199,2149,185.7936,0.7823,58,59,41.684,2.2469,0.2153,32.34,76.4199,38.2099,2.1879,0.2334,31.8409,span
AL2,4,AL,GD,922,0.6425,3.0312,74.0608,1435,169.8567,0.625,24,76,39.2534,3.0386,0.2604,30.5681,74.0675,37.0338,3.307,0.2419,31.0301,triangle
AL3,1,AL,CA1,975,0.5083,1.2688,61.0983,1918,170.6619,0.8275,48,59,35.972,1.7384,0.1261,28.9725,63.6341,31.8171,1.6478,0.124,28.6757,triangle
AL3,1,AL,CA1,608,0.5891,1.8413,52.8394,1032,128.2465,0.7885,46,37,31.831,2.0905,0.2544,23.5194,52.8394,26.4197,1.9017,0.1907,22.6231,span
AL3,1,AL,CA1,768,0.492,1.3892,61.1882,1561,164.412,0.7257,41,62,37.2165,1.5648,0.1571,29.4909,62.3668,31.1834,1.359,0.0856,29.4198,triangle
AL3,1,AL,CA1,977,0.5377,2.7841,90.1388,1817,197.6185,0.5847,69,65,47.3001,3.3497,0.3671,33.8937,90.1388,45.0694,3.8611,0.355,34.5763,span
AL3,1,AL,CA1,703,0.6491,1.8471,52.8015,1083,134.6743,0.7504,48,46,26.6376,1.3273,0.0955,24.7308,52.8915,26.4458,1.3085,0.0942,24.7011,triangle
AL3,1,AL,CA1,1130,0.6145,1.3188,65.192,1839,170.4558,0.7954,61,47,37.8643,1.6974,0.175,29.1824,65.4196,32.7098,1.8832,0.1822,29.3604,triangle
AL3,1,AL,CA1,747,0.5952,1.9482,63.5295,1255,150.2452,0.6986,56,44,32.3781,1.8914,0.1963,26.3981,63.5295,31.7648,2.4434,0.2341,26.692,span
AL3,1,AL,CA1,849,0.683,2.5783,64.0703,1243,151.7131,0.6786,54,49,32.3337,1.7294,0.1738,27.7924,64.0703,32.0351,1.6093,0.1595,27.7757,span
AL3,1,AL,CA1,620,0.478,1.2704,48.2597,1297,135.6413,0.8859,48,42,25.0854,1.3836,0.0933,22.3926,48.5412,24.2706,1.375,0.0954,22.3349,triangle
AL3,1,AL,CA1,486,0.5498,1.2026,43.0465,884,118.5017,0.7911,43,36,25.7885,1.7662,0.1769,20.0013,44.696,22.348,1.7391,0.1603,19.9893,triangle
AL3,1,AL,CA1,596,0.924,1.512,37.3363,645,97.7913,0.8476,37,27,25.0039,3.2098,0.297,18.1118,37.3908,18.6954,1.7136,0.1161,16.8341,span
AL3,1,AL,CA1,685,0.8126,1.736,46.0109,843,114.4479,0.8088,37,36,30.998,2.7226,0.3181,20.1887,46.0163,23.0082,1.8752,0.1959,19.3587,triangle
AL3,1,AL,CA1,595,0.8062,1.6171,40.7185,738,104.7621,0.845,27,39,26.2626,3.3062,0.2888,19.5511,40.7185,20.3593,1.6486,0.1219,18.1936,span
AL3,1,AL,CA1,631,0.8597,2.0771,45.8039,734,110.8828,0.7502,32,42,26.4249,1.9116,0.2101,19.5177,45.8039,22.902,1.5711,0.1618,19.2669,span
AL3,1,AL,CA1,967,0.6529,1.4627,57.7062,1481,150.9001,0.8173,46,53,32.3756,1.5133,0.1213,26.4846,57.7062,28.8531,1.3779,0.0811,26.7194,span
AL3,2,AL,CA1,1364,0.424,1.2607,77.666,3217,213.9392,0.8832,58,69,42.5835,1.4238,0.1072,35.3145,77.666,38.833,1.4373,0.1014,35.1407,span
AL3,2,AL,CA1,913,0.4808,1.1747,62.5859,1899,169.3076,0.8325,49,63,35.2692,1.3758,0.1219,28.6355,62.586,31.293,1.3323,0.1046,28.1738,triangle
AL3,2,AL,CA1,960,0.531,1.6231,63.6003,1808,167.0602,0.8141,55,54,35.0014,2.0606,0.1713,28.5096,64.0842,32.0421,1.5709,0.1366,28.4707,triangle
AL3,2,AL,CA1,947,0.5338,1.9258,74.4312,1774,174.771,0.7298,74,43,41.0051,2.0894,0.2816,29.9204,74.4312,37.2156,1.8893,0.2302,29.9643,span
AL3,2,AL,CA1,814,0.6934,2.6672,63.3246,1174,148.0969,0.6726,61,35,38.4582,2.0619,0.2412,28.4776,63.4037,31.7018,2.0383,0.1599,27.5969,triangle
AL3,2,AL,CA1,700,0.7865,1.3497,42.0595,890,112.6266,0.8817,35,42,24.6529,2.0977,0.2021,18.4472,42.0595,21.0297,1.4401,0.104,18.3216,span
AL3,2,AL,CA1,731,0.5871,1.8748,61.5549,1245,146.6533,0.7274,45,47,35.0185,2.0105,0.238,25.837,61.5589,30.7795,1.6976,0.1587,26.798,triangle
AL3,2,AL,CA1,432,0.72,1.556,36.6879,600,97.9922,0.7852,35,27,19.2462,1.3364,0.0831,17.3426,37.1693,18.5847,1.2361,0.0742,17.3063,triangle
AL3,2,AL,CA1,1134,0.4888,1.8132,77.1298,2320,190.635,0.8022,75,47,40.7571,1.7614,0.2025,32.5948,77.1298,38.5649,2.2368,0.1966,32.7524,span
AL3,2,AL,CA1,457,0.5539,1.4743,44.2832,825,114.6751,0.7884,40,29,25.0813,1.8579,0.1886,18.6441,44.2832,22.1416,1.8185,0.1736,18.921,span
AL3,2,AL,CA1,678,0.5702,2.0346,56.0803,1189,145.1512,0.7092,48,53,34.388,1.7875,0.1955,26.3788,56.9856,28.4928,1.5998000000000001,0.1431,25.6078,triangle
AL3,2,AL,CA1,1187,0.4735,1.2957,76.5572,2507,197.5279,0.8074,70,56,39.2142,1.5931,0.1655,32.5427,76.5885,38.2943,2.0893,0.2308,32.7876,span
AL3,2,AL,CA1,543,0.9188,1.3325,33.2866,591,90.9735,0.8974,24,32,22.3915,3.7871,0.3351,15.2349,33.3046,16.6523,1.4525,0.1163,14.903,span
AL3,2,AL,CA1,697,0.7186,2.4831,60.208,970,138.2237,0.638,25,62,32.3255,3.582,0.3295,23.0251,60.208,30.104,3.4032,0.2977,23.2719,span
AL3,2,AL,CA1,507,0.6733,1.1345,38.4187,753,106.0765,0.8409,32,32,20.7295,1.4364,0.1155,18.1202,38.478,19.239,1.2977,0.0918,17.5174,span
AL3,3,AL,CA1,287,1.0035,1.6892,26.9258,286,66.7324,0.8071,26,19,17.6842,2.7025,0.2711,12.8017,26.9258,13.4629,2.9205,0.1912,11.4734,span
AL3,3,AL,CA1,717,0.6076,2.0244,57.8705,1180,138.4381,0.7737,57,33,29.1554,2.011,0.206,23.9347,57.8705,28.9353,2.5651,0.2,24.1026,span
AL3,3,AL,CA1,1021,0.5537,1.842,68.6003,1844,172.3846,0.7798,52,64,39.5309,2.3419,0.2414,29.1053,68.6003,34.3001,2.1252,0.2005,29.419,span
AL3,3,AL,CA1,1449,0.4925,2.1648,90.9065,2942,224.5192,0.7334,71,80,49.254,2.3615,0.232,39.4602,91.8331,45.9166,2.4952,0.2349,38.9463,triangle
AL3,3,AL,CA1,359,0.5645,1.2098,37.5899,636,106.9295,0.699,31,37,21.8605,1.4581,0.0973,19.259,40.6395,20.3197,1.2984,0.0733,19.0469,triangle
AL3,3,AL,CA1,377,0.5417,2.0518,48.1664,696,112.759,0.6879,25,50,28.1142,2.1993,0.2605,20.4963,48.1664,24.0832,2.1541,0.202,19.9319,span
AL3,3,AL,CA1,781,0.5684,1.7574,58.4637,1374,151.9712,0.7476,57,48,30.0202,1.2729,0.0754,27.4166,58.5247,29.2623,1.3978,0.105,26.9302,triangle
AL3,3,AL,CA1,379,0.5665,1.8653,39.8246,669,102.3411,0.8027,38,30,22.5871,1.5709,0.1379,17.7861,39.9957,19.9978,1.5806,0.1307,17.6971,span
AL3,3,AL,CA1,582,0.4924,1.8058,53.1413,1182,141.1427,0.7456,52,31,30.1294,1.358,0.1142,25.2541,54.3776,27.1888,1.2241,0.0747,25.5222,span
AL3,3,AL,CA1,1706,0.5285,1.7771,100.005,3228,249.0765,0.6538,77,83,52.9366,1.3706,0.1101,47.0954,100.1326,50.0663,1.3036,0.0645,48.4832,span
AL3,3,AL,CA1,701,0.6576,1.5346,53.0094,1066,132.7582,0.7601,35,45,27.1645,1.3687,0.1075,23.4508,53.0094,26.5047,1.4322,0.1181,23.322,span
AL3,3,AL,CA1,403,0.7248,2.4923,43.909,556,104.637,0.6381,38,33,23.7415,2.3947,0.255,18.5987,43.909,21.9545,1.4113,0.1244,19.8809,span
AL3,3,AL,CA1,496,0.8953,2.1056,37.3363,554,96.8643,0.742,37,22,24.1345,2.2235,0.2438,18.0647,37.3638,18.6819,1.6255,0.1403,17.0323,span
AL3,3,AL,CA1,691,0.5059,2.2063,67.6018,1366,156.0171,0.7052,59,39,35.8943,2.0648,0.2393,27.5481,67.6018,33.8009,2.5021,0.2414,27.3306,span
AL3,3,AL,CA1,1020,0.6925,1.4164,54.3783,1473,148.557,0.8387,47,51,33.2603,1.5442,0.1372,25.8748,54.4578,27.2289,1.4392,0.0999,25.2365,span
AL3,4,AL,CA1,543,0.5575,2.7366,63.4114,974,146.1038,0.5734,40,56,33.1489,3.2359,0.2879,26.4416,63.4114,31.7057,4.6621,0.3332,26.2002,span
AL3,4,AL,CA1,720,0.6,2.0409,54.3323,1200,140.1125,0.7681,33,56,30.3498,1.8445,0.1781,24.5804,54.7695,27.3847,1.7175,0.139,24.3786,triangle
AL3,4,AL,CA1,567,0.875,1.4429,37.6431,648,103.1999,0.7646,28,38,20.207,1.884,0.1599,17.5041,39.1152,19.5576,1.6991,0.1481,17.5094,triangle
AL3,4,AL,CA1,1295,0.4573,2.9403,110.8603,2832,251.2274,0.5639,69,105,60.6771,1.7032,0.1716,50.4418,110.8603,55.4301,1.505,0.1431,48.5379,span
AL3,4,AL,CA1,1123,0.6337,1.6253,63.2456,1772,170.5982,0.7651,62,47,39.2519,1.8242,0.2015,30.133,64.6419,32.321,1.3069,0.0838,30.2962,triangle
AL3,4,AL,CA1,607,0.4967,1.7538,60.1415,1222,148.4575,0.6967,46,50,34.9803,1.9964,0.2349,25.8605,60.1415,30.0707,2.9173,0.2283,25.9584,span
AL3,4,AL,CA1,994,0.529,2.1581,79.9062,1879,189.0484,0.6607,39,81,45.5852,2.5867,0.253,34.0242,79.9062,39.9531,2.2502,0.1688,35.1717,span
AL3,4,AL,CA1,831,0.5317,1.9135,67.2681,1563,163.5093,0.7347,39,68,37.8154,2.0629,0.1782,29.7121,67.2681,33.6341,1.4185,0.1267,29.5256,span
AL3,4,AL,CA1,765,0.5338,2.4447,71.6938,1433,165.4515,0.6578,66,36,40.2734,2.3078,0.295,27.3727,71.6938,35.8469,3.0626,0.2598,28.5832,span
